Price,Close,High,Low,Open,Volume
2021-04-14,15.240263938903809,15.682697023950533,15.190882506908595,15.587426679695284,385500000
2021-04-15,16.098451614379883,16.175266146038638,15.593916950022594,15.624842552773393,598480000
2021-04-16,15.874237060546875,16.12687821542396,15.827099932377852,16.014398330283544,335208000
2021-04-19,15.324810981750488,15.769489372927668,15.196370724579516,15.499141107404187,404420000
2021-04-20,15.134772300720215,15.459738459957492,14.927022975310983,15.286406303869512,334132000
2021-04-21,15.323562622070312,15.325557668018934,15.065933405257065,15.082393247868952,216776000
2021-04-22,14.81454086303711,15.401376498326528,14.747950847034495,15.33802878904797,277788000
2021-04-23,15.228544235229492,15.298126350819684,14.864422122239874,14.8983398121262,227500000
2021-04-26,15.440779685974121,15.441777684656092,15.088628858389958,15.148484994782953,197796000
2021-04-27,15.344762802124023,15.632818162892187,15.317578038871357,15.541039380564843,164572000
2021-04-28,15.240015029907227,15.494901444335325,15.178912578480473,15.327554459461606,209416000
2021-04-29,15.2878999710083,15.399380906253088,15.035258815534373,15.362968697181216,173196000
2021-04-30,14.973408699035645,15.328054107946565,14.960938945985912,15.138012864264331,201912000
2021-05-03,14.801074981689453,15.210088982164338,14.75194375369951,15.088631852500344,203912000
2021-05-04,14.316742897033691,14.60230473867422,13.976563208724803,14.602055476784498,405324000
2021-05-05,14.423734664916992,14.777881567524608,14.352905284395469,14.673632067472129,292024000
2021-05-06,14.488078117370605,14.536212294500968,14.183812159767982,14.460394829112328,193380000
2021-05-07,14.776633262634277,14.934751859009099,14.636471034155644,14.772643170075382,229328000
2021-05-10,14.231447219848633,14.770397986562724,14.215735160013324,14.751692881602263,268904000
2021-05-11,14.271848678588867,14.320232115929393,13.716936623027907,13.791756087059111,285584000
2021-05-12,13.72541618347168,14.225959659555215,13.676284960940245,13.975812076746404,303408000
2021-05-13,13.632390022277832,14.04689153989146,13.426635785921249,14.00000367438786,285404000
2021-05-14,14.208751678466797,14.293547327705214,13.71544058063384,13.856600805253224,258616000
2021-05-17,14.131439208984375,14.135180040011685,13.82019008010869,14.12295954801123,216980000
2021-05-18,13.982047080993652,14.36961309097996,13.970325114807855,14.232693181267955,186256000
2021-05-19,14.031929016113281,14.045646030339208,13.510685329671647,13.533879052089034,344000000
2021-05-20,14.577364921569824,14.648443565266819,14.236187241548002,14.268109887618982,321592000
2021-05-21,14.955699920654297,15.185396608759051,14.833744284334905,15.127286253137711,672992000
2021-05-24,15.574460983276367,15.707140602698978,15.139508535207892,15.175920747126446,554816000
2021-05-25,15.610123634338379,15.78046271741697,15.445271166237749,15.728089186198519,435408000
2021-05-26,15.662247657775879,15.75577222693224,15.548771675251006,15.69641555915,370440000
2021-05-27,15.45075511932373,15.712125158055448,15.422822574152839,15.661995943559555,581476000
2021-05-28,16.205440521240234,16.2383621189747,15.463729406405106,15.463729406405106,644536000
2021-06-01,16.225391387939453,16.348844513875818,15.86501009604781,16.230878954641575,472804000
2021-06-02,16.7379093170166,16.878072528746927,16.196464859957477,16.213174922341793,594168000
2021-06-03,16.92894172668457,17.217497481858928,16.543122488003693,16.660589498084,580008000
2021-06-04,17.535980224609375,17.61852965145424,17.054391161027514,17.07134857602017,617120000
2021-06-07,17.57663345336914,17.769668687611166,17.15140984525968,17.528999702220645,575756000
2021-06-08,17.41502571105957,17.579129458545538,17.209519755427653,17.48510635484942,323848000
2021-06-09,17.32048225402832,17.53676175397874,17.2182062592392,17.477640789648753,381656000
2021-06-10,17.387083053588867,17.453938603804676,17.13862622387971,17.312247392861362,287772000
2021-06-11,17.786466598510742,17.900218878027967,17.405796419322247,17.441468071432727,416308000
2021-06-14,17.97953987121582,18.00024476423905,17.62431554331677,17.867036117076452,321376000
2021-06-15,17.749794006347656,17.977049223816707,17.689426454672287,17.876019837230267,243032000
2021-06-16,17.771495819091797,17.915682130844626,17.546237061351018,17.752039421717864,307124000
2021-06-17,18.61665153503418,18.794014388089117,17.71761302727975,17.735822828314493,809656000
2021-06-18,18.59819984436035,19.33284799192556,18.54356851623454,18.74313416001145,968856000
2021-06-21,18.38715362548828,18.49616692597896,17.783969153847508,18.395135639529343,672384000
2021-06-22,18.84565544128418,18.922489472768028,18.345995385212372,18.43131006974648,580144000
2021-06-23,19.015783309936523,19.11107646002805,18.86660870643495,18.966391501844345,332356000
2021-06-24,19.163705825805664,19.377739470457943,19.04671053647871,19.185908533421827,320924000
2021-06-25,18.989587783813477,19.303404223942387,18.853385408046595,19.23854513411133,278364000
2021-06-28,19.94151496887207,20.03506097693991,19.27696376214403,19.319121510042606,495436000
2021-06-29,19.983177185058594,20.05501912966809,19.61423069745083,19.839240170412218,367632000
2021-06-30,19.9589786529541,20.118630369175122,19.82053047213134,19.955735602570954,326568000
2021-07-01,20.168018341064453,20.411486876492948,19.975437519629107,20.08120776067814,480136000
2021-07-02,20.44242286682129,20.46063457353225,20.2436071358302,20.3957754709089,342764000
2021-07-06,20.653461456298828,20.796648587919076,20.305969782840734,20.692376153982607,446708000
2021-07-07,20.327423095703125,20.829578198509008,20.287760440149647,20.808125345658777,418428000
2021-07-08,19.85944175720215,20.089190140861685,19.657881642886462,19.813293005932845,503300000
2021-07-09,20.00661849975586,20.036553903025013,19.711263086319768,19.919059966931105,296624000
2021-07-12,20.467866897583008,20.48807125144117,20.14382263411727,20.19595885016762,321984000
2021-07-13,20.205934524536133,20.416725133655646,20.070230790182702,20.356106370870194,290708000
2021-07-14,19.798322677612305,20.37331878876877,19.709766870329428,20.31344988634673,380100000
2021-07-15,18.924976348876953,19.80381037277872,18.817460888312947,19.768637370819448,550564000
2021-07-16,18.121482849121094,19.115315945813244,18.033674982685085,18.98909201886158,688224000
2021-07-19,18.7388858795166,19.000564215741964,17.826623972951662,17.876266995353383,749060000
2021-07-20,18.571502685546875,18.797010777094258,18.12447750978591,18.68924596628745,434687000
2021-07-21,19.367759704589844,19.48450566715225,18.70121414049907,18.840908862746154,371017000
2021-07-22,19.551366806030273,19.84372855934598,19.234057925706562,19.59926270153558,323826000
2021-07-23,19.515443801879883,19.657135018315007,19.20811342375311,19.613230134811644,195672000
2021-07-26,19.25201416015625,19.399690903695486,18.87284002793827,19.26897736369216,203943000
2021-07-27,19.16620445251465,19.57930316589248,18.70021966396074,19.22307963138905,248863000
2021-07-28,19.46056365966797,19.603252155622055,18.953669595999447,19.27696401024491,202191000
2021-07-29,19.61921501159668,19.809799369383363,19.285940277026736,19.47652463481342,190781000
2021-07-30,19.456571578979492,19.5872851431943,19.221085043730636,19.375746552479082,183497000
2021-08-02,19.7070255279541,19.917566849820094,19.318872022761557,19.65713508536522,217444000
2021-08-03,19.771881103515625,20.177995019562996,19.178174665205486,19.69704354976623,301811000
2021-08-04,20.229883193969727,20.273788072592087,19.784852655892557,19.946500792603732,231309000
2021-08-05,20.59209442138672,20.687886201830914,20.297736245228386,20.455393391942923,211435000
2021-08-06,20.32168197631836,20.52523853598586,20.166021301654762,20.479339105856358,178497000
2021-08-09,20.250835418701172,20.463371247271237,20.099165764886862,20.4015058935734,146443000
2021-08-10,19.892621994018555,20.385546579623433,19.791840024636087,20.277781775220678,179238000
2021-08-11,19.656139373779297,20.00537824310639,19.387725547926532,19.99939077991598,185925000
2021-08-12,19.86168670654297,19.985415523113826,19.577307028801506,19.826763020027222,151652000
2021-08-13,20.14406967163086,20.170014068823807,19.807803106340625,19.86168645238866,183063000
2021-08-16,19.906587600708008,20.242854149010494,19.41066747718719,20.091184489631814,210876000
2021-08-17,19.41566276550293,19.726984178726454,19.225078365407622,19.642168135124585,204585000
2021-08-18,18.998571395874023,19.591278762336874,18.958657519140605,19.45756955911799,285913000
2021-08-19,19.754920959472656,20.450404827675342,18.721174036528456,19.45158159437132,766555000
2021-08-20,20.77070426940918,20.819597432017076,19.889626260196447,19.947498712068025,675741000
2021-08-23,21.91022491455078,21.949139618492875,20.904418655993283,20.925372873746618,575807000
2021-08-24,21.745574951171875,21.911214079638796,21.488136970300392,21.705662985882327,297299000
2021-08-25,22.16466522216797,22.42110597550805,21.674734384503616,21.68970113640181,347701000
2021-08-26,22.01998519897461,22.291392741427114,21.742590193662508,22.151697962694005,237940000
2021-08-27,22.58674430847168,22.67255761615726,22.118764977811992,22.135728184168347,304722000
2021-08-30,22.638629913330078,22.992856965224522,22.501928897563953,22.780321114727492,262580000
2021-08-31,22.340229034423828,22.649608484899172,22.07575965768957,22.649608484899172,259850000
2021-09-01,22.396121978759766,22.65161054208327,22.312290329288253,22.440034610950008,201767000
2021-09-02,22.351207733154297,22.547814234143726,22.25040990145663,22.472963473317794,187834000
2021-09-03,22.797313690185547,22.940027335421902,22.155600060730343,22.280350056785053,280532000
2021-09-07,22.616676330566406,22.853201839870717,22.476955038166476,22.78733385604332,198107000
2021-09-08,22.294321060180664,22.56477894891191,21.933043670532644,22.467972834208314,254434000
2021-09-09,22.132646560668945,22.49292462996501,22.086739031677183,22.26737679222793,196856000
2021-09-10,22.433046340942383,22.580749164339206,22.225462142459637,22.303305265123626,248376000
2021-09-13,22.107694625854492,22.91807083396317,21.814282025392032,22.638630171449694,297500000
2021-09-14,22.197511672973633,22.365174904962643,22.041823570326613,22.230444706314252,199755000
2021-09-15,22.296316146850586,22.32226511976402,21.92206617131034,22.26438056010112,166538000
2021-09-16,22.197511672973633,22.232441512971345,21.88314120946072,22.13862967075842,156033000
2021-09-17,21.8561954498291,22.276352897600063,21.78633576772153,22.25539499296779,294503000
2021-09-20,21.07077980041504,21.3901395706077,20.620681481856906,21.103712848743147,349440000
2021-09-21,21.203508377075195,21.38214932706366,20.908100847929244,21.374165905704942,204688000
2021-09-22,21.89712142944336,21.916082533958143,21.153610474925514,21.32327057775638,268726000
2021-09-23,22.437036514282227,22.48993001213596,21.846219550581797,22.095719552405832,248555000
2021-09-24,22.036834716796875,22.104699500478798,21.817275428559913,22.02585703791508,217655000
2021-09-27,21.61667823791504,21.75540016667128,21.28234917650894,21.66657747278545,245215000
2021-09-28,20.657602310180664,21.37616355989033,20.60969797306215,21.171573627077777,343069000
2021-09-29,20.475963592529297,20.974963529034678,20.426062456758544,20.898117873834778,218394000
2021-09-30,20.6745662689209,21.0238666270702,20.64662239255166,20.726462311254316,221009000
2021-10-01,20.700515747070312,20.817280417519896,20.162592306766307,20.708499168075278,240978000
2021-10-04,19.692533493041992,20.50091284276397,19.515887472986915,20.46298874166851,345635000
2021-10-05,20.410099029541016,20.606705539937668,19.814292883884313,19.910101557760328,279282000
2021-10-06,20.65860366821289,20.678562224335398,20.03984274359429,20.07976366290771,297202000
2021-10-07,21.032852172851562,21.27935793051305,20.93005752636599,21.04981646842357,256919000
2021-10-08,20.789337158203125,21.16358715428881,20.733449402440005,21.058797612232954,151258000
2021-10-11,20.65361213684082,21.020876210710632,20.469980099905914,20.53385318866345,163388000
2021-10-12,20.62965965270996,21.014887372593435,20.486945988261173,20.786345257684726,162134000
2021-10-13,20.897123336791992,20.94802193595349,20.671575480999074,20.876165425996223,180652000
2021-10-14,21.70250701904297,21.711487891625207,21.07975450727623,21.245422863057826,243589000
2021-10-15,21.818279266357422,21.88714152185697,21.618680374138375,21.7663832117443,226994000
2021-10-18,22.177560806274414,22.246423064472165,21.600715664136292,21.70550713295663,189494000
2021-10-19,22.245418548583984,22.334239336107192,21.992924316548322,22.23144470744882,161473000
2021-10-20,22.058792114257812,22.38813200041304,21.938033838745277,22.260387756156813,146276000
2021-10-21,22.646615982055664,22.665578987578353,22.038834713601,22.052806653024465,187590000
2021-10-22,22.6805477142334,23.083739042087227,22.515878704929623,22.777353835554827,249384000
2021-10-25,23.119670867919922,23.30829206600936,22.724462916512785,22.92705605520144,230235000
2021-10-26,24.667566299438477,25.208484047502996,23.87615299049718,23.941023526757064,485898000
2021-10-27,24.402097702026367,25.039819627754433,24.23343508120034,24.425052417274276,245990000
2021-10-28,24.891117095947266,24.90009987226835,24.473953841800572,24.82824337230128,234204000
2021-10-29,25.5158634185791,25.65757960533871,24.94999802677778,24.950995478481122,292503000
2021-11-01,25.775348663330078,25.842214107662247,25.176548212967024,25.597705145198418,265740000
2021-11-02,26.348196029663086,26.624642445128146,25.74839822088108,25.77035548395975,294112000
2021-11-03,26.544803619384766,26.730432442031542,26.18253065428249,26.61666012204164,239910000
2021-11-04,29.74139976501465,31.302271004149627,27.063765096132737,27.174543161407875,1153631000
2021-11-05,29.69249725341797,31.337200090334967,29.351180288906395,30.126626726954036,851260000
2021-11-08,30.742393493652344,31.03780102773412,29.847186211043937,30.08870279475301,503101000
2021-11-09,30.595685958862305,32.24538176052157,29.904073062161725,32.21743788200978,646746000
2021-11-10,29.400083541870117,30.788302378116978,28.720445741430538,29.297290799147905,636206000
2021-11-11,30.3292179107666,30.52881866243942,29.717444976144325,30.40706292726186,332172000
2021-11-12,30.3292179107666,30.6186388103388,29.570737719357282,29.949978766828863,413054000
2021-11-15,29.964950561523438,30.582712063187355,29.188506658934788,30.490897004453114,384909000
2021-11-16,30.142593383789062,30.329219659551242,29.646587638275633,29.699483039745203,264484000
2021-11-17,29.202478408813477,30.447983536324603,28.74239995571456,30.357164026459763,428508000
2021-11-18,31.61165428161621,32.69448354066444,31.258362133885633,32.3022717318788,781711000
2021-11-19,32.91903305053711,33.02182769774817,31.841193046741573,32.17851641694314,533867000
2021-11-22,31.89208984375,34.577708036360065,31.836202083077225,33.449966883105866,754335000
2021-11-23,31.682506561279297,32.29527884765058,30.818237481527007,31.471928131145,532163000
2021-11-24,32.60865783691406,32.7892956267767,30.86614922427723,31.39808426712365,435162000
2021-11-26,31.43999671936035,32.64458164105371,31.287302829236772,32.534801023331475,283069000
2021-11-29,33.30924606323242,33.345173361234245,31.97192596669806,32.30126778036149,454964000
2021-11-30,32.61065673828125,33.28630489567899,31.800282118015733,33.10267092033595,622066000
2021-12-01,31.3759708404541,33.226491395375604,31.321073814822494,33.156623145941566,484368000
2021-12-02,32.065677642822266,32.41701789331646,30.966745117568845,31.155391320558387,472890000
2021-12-03,30.635366439819336,32.068670786513344,30.07342199392584,31.939911404270404,544325000
2021-12-06,29.98059844970703,30.184213955522704,27.985351538874998,29.823891765097652,658938000
2021-12-07,32.3661003112793,32.3880621631981,30.593436564190252,30.89886355698586,593053000
2021-12-08,31.766237258911133,32.22936665896323,31.361997083719526,31.93891273407669,475551000
2021-12-09,30.4327449798584,32.14452657125806,30.370861130677735,31.67440845151027,488507000
2021-12-10,30.141294479370117,31.246216117140634,29.804927400904397,31.091506489093447,488825000
2021-12-13,28.108118057250977,30.237113995761902,28.063202482925423,30.19219842143635,598344000
2021-12-14,28.283788681030273,28.624147955321842,27.198829956001816,27.6469862299254,667035000
2021-12-15,30.40180778503418,30.442731166223563,27.785728860032965,28.34667388550062,698297000
2021-12-16,28.333690643310547,31.10148388955242,28.0402440308477,31.093499491650064,707366000
2021-12-17,27.748796463012695,28.867691762247915,27.707873086423973,27.932450966926798,713758000
2021-12-20,27.666950225830078,28.09115141620582,27.094028654204006,27.25372806025843,461847000
2021-12-21,29.020402908325195,29.065318482209555,27.349544702087133,28.320719052629702,524385000
2021-12-22,29.34479331970215,29.49950295143825,28.39557886127162,28.83675022926519,395184000
2021-12-23,29.58434295654297,30.002556804799386,29.37573577128213,29.699126787134812,343022000
2021-12-27,30.88689422607422,31.028627790469503,29.584344321777383,29.604307224653834,403686000
2021-12-28,30.265064239501953,31.27117091775834,29.95564496237045,31.253205067033612,420591000
2021-12-29,29.94466781616211,30.490641620257854,29.310859900918796,30.21615835712534,343139000
2021-12-30,29.530447006225586,30.39981182469049,29.484533852253946,29.77099370539125,308864000
2021-12-31,29.355772018432617,29.973611060798575,29.275922316693343,29.61827865061022,266530000
2022-01-03,30.064437866210938,30.653330092823726,29.72906837882745,29.75901272897904,391547000
2022-01-04,29.234994888305664,30.41078212562107,28.295762082436365,30.220140834974487,527154000
2022-01-05,27.552169799804688,29.360767795714466,27.481303964919007,28.894643692691826,498064000
2022-01-06,28.12508773803711,28.384599746692302,27.014178729970627,27.588097870851954,454186000
2022-01-07,27.195837020874023,28.36863182128929,27.00619325798991,28.08815932852312,409939000
2022-01-10,27.348548889160156,27.41741956713519,25.595845724694332,26.531086534088946,594681000
2022-01-11,27.764766693115234,28.012302113287383,26.788604374623805,27.271694808280543,404089000
2022-01-12,27.946420669555664,28.541300195666114,27.556154189952288,28.014291859203997,383413000
2022-01-13,26.525096893310547,28.426518370331,26.44823991906949,28.325708200729384,540171000
2022-01-14,26.89141082763672,27.145933083886067,26.16078494329548,26.250616103881455,395832000
2022-01-18,25.854358673095703,26.58797908364764,25.7216090020734,26.2106886411857,424270000
2022-01-19,25.019927978515625,26.49315614018337,25.00495675510724,26.03002865451013,488315000
2022-01-20,24.104652404785156,25.530969979434104,24.03278709885486,25.256486736335646,435181000
2022-01-21,23.330110549926758,24.776389129065937,23.219318916738636,23.462860233448094,718958000
2022-01-24,23.328109741210938,23.33609413936129,20.848775161443296,22.28806668333725,913982000
2022-01-25,22.282079696655273,22.899918732655927,21.958688693508016,22.503662949858125,664616000
2022-01-26,22.72924041748047,24.011827423023504,22.25812656917823,23.196362065948026,755959000
2022-01-27,21.902793884277344,23.949943118284583,21.634298006261155,23.523744891563638,573353000
2022-01-28,22.79711151123047,22.815077360782375,21.256010188975853,21.970665297939476,543774000
2022-01-31,24.440019607543945,24.462977133356745,23.008712395145714,23.138467440076713,564680000
2022-02-01,24.591737747192383,25.09778572349941,23.845141169237973,25.056862343622143,518925000
2022-02-02,25.194604873657227,25.768524081193792,24.506897494908547,25.745568455152707,543419000
2022-02-03,23.903032302856445,25.029912066996005,23.735348490953484,24.412074893833932,410178000
2022-02-04,24.273332595825195,24.588739177218162,23.58762241066988,23.926984090983428,354829000
2022-02-07,24.681564331054688,25.13471034021345,24.156551123162412,24.326231959080804,376868000
2022-02-08,25.060855865478516,25.18262653375046,23.93497359128838,24.31326167407025,410359000
2022-02-09,26.654857635498047,26.674820539667994,25.30539691614702,25.573890933293747,524282000
2022-02-10,25.775508880615234,26.874441331249937,25.551930467088578,25.946189220246694,513200000
2022-02-11,23.904029846191406,26.10289424544427,23.728361635023283,25.867337326872903,605472000
2022-02-14,24.221433639526367,24.82829178959792,23.710393994981583,23.88905873652608,440424000
2022-02-15,26.445253372192383,26.49515872982968,24.737465533402332,24.90215473661931,699869000
2022-02-16,26.461219787597656,26.532087521274008,25.504020874216884,26.20969406635335,732676000
2022-02-17,24.460981369018555,25.736581452365122,24.11962451189877,25.58187182193536,810595000
2022-02-18,23.597604751586914,24.939080822959642,23.056622713383796,24.621677178101823,761255000
2022-02-22,23.346080780029297,24.01881501983619,22.956813679025263,22.991747808409354,633422000
2022-02-23,22.34496307373047,24.109644854532323,22.259126017978552,23.757307042781296,566511000
2022-02-24,23.703407287597656,23.755309692262692,20.850773986561148,20.97553927255784,735801000
2022-02-25,24.11163902282715,24.171525825370416,23.337097078130533,23.67645879882094,528866000
2022-02-28,24.339210510253906,24.61868541660264,23.662484149159184,23.946948828939572,477319000
2022-03-01,23.43291473388672,24.331226258379807,23.088563252009074,24.24538730545337,412056000
2022-03-02,24.17863655090332,24.367314859416226,23.375012924275463,23.715430170569824,389642000
2022-03-03,23.673505783081055,24.284460221433296,23.428923316488405,24.220568428714543,365095000
2022-03-04,22.896833419799805,23.63956238620593,22.4436082353797,23.34406833240123,431415000
2022-03-07,21.315536499023438,22.99366751768787,21.293574708172034,22.778034872590876,450821000
2022-03-08,21.477258682250977,22.334790949716915,20.61473388741202,21.272608854056895,557467000
2022-03-09,22.974699020385742,23.180346610441433,22.209008625290192,22.348768938523044,492742000
2022-03-10,22.619306564331055,22.749083717994683,21.844630809621485,22.492522642258592,428066000
2022-03-11,22.062259674072266,23.10547517835585,22.00835103815082,22.98268413168652,367209000
2022-03-14,21.293575286865234,22.223982944755804,21.122867770937503,21.831654410079558,385354000
2022-03-15,22.933765411376953,22.998654935053242,21.285585981092236,21.481250391813667,491996000
2022-03-16,24.454166412353516,24.55499375860864,23.132428112457045,23.45986707580395,671422000
2022-03-17,24.72370719909668,24.799575721071584,23.865175234327694,24.078810481624476,471941000
2022-03-18,26.407821655273438,26.523624673188255,24.581946724415594,24.756647090979516,730719000
2022-03-21,26.68834686279297,27.1056342368297,25.922656434489376,26.46173521592419,591727000
2022-03-22,26.478702545166016,27.19148387841612,26.02747480478171,26.681354978763657,547007000
2022-03-23,25.59022331237793,26.566551830371044,25.531324056699113,26.081381754918112,502120000
2022-03-24,28.101926803588867,28.27163656434752,25.862757228731745,26.12131570154282,877379000
2022-03-25,27.64470863342285,28.309571642559767,27.224428065194378,27.838377575117967,579016000
2022-03-28,28.170806884765625,28.201754079434085,27.159536419177858,27.708598260524226,425494000
2022-03-29,28.60706329345703,28.896567060285996,27.932217127992292,28.64599625005715,488984000
2022-03-30,27.642717361450195,28.4473408000527,27.456036406622033,28.255669220975694,463487000
2022-03-31,27.239398956298828,28.19975589980672,27.223427439555707,27.73455215306783,523440000
2022-04-01,26.666385650634766,27.449047263880143,26.222145851142127,27.328253597824915,517235000
2022-04-04,27.31328010559082,27.510941950984133,26.56755595724749,26.682359352370252,397120000
2022-04-05,25.886716842651367,27.27234701333075,25.775906338753042,27.207457482051094,436615000
2022-04-06,24.365318298339844,25.256792918597675,23.96200890348851,24.891418735507823,703833000
2022-04-07,24.166658401489258,24.679780544970512,23.437905533138704,24.39926029223426,557992000
2022-04-08,23.079519271850586,23.882147137772087,23.022617402591134,23.876156866031682,524781000
2022-04-11,21.879568099975586,22.28187970042774,21.623007056905823,22.176061741606002,575207000
2022-04-12,21.46727752685547,22.686193106585748,21.245656512359055,22.49851442665196,662258000
2022-04-13,22.165082931518555,22.461576626486607,21.418361102559462,21.690895614899215,516943000
2022-04-14,21.221694946289062,22.738101798985625,21.126857873041075,22.46656505706831,569097000
2022-04-18,21.745800018310547,22.050277541011962,21.043001834669003,21.163795480742376,525701000
2022-04-19,22.160091400146484,22.334791782893344,21.27760027107761,21.682907063141688,512781000
2022-04-20,21.4453182220459,22.63128934863741,21.16380016950802,22.47855072948964,468974000
2022-04-21,20.148530960083008,22.353757946516865,19.965842933629318,21.67192384672244,656209000
2022-04-22,19.481672286987305,20.451014713943,19.466698512825126,20.26832667198084,624713000
2022-04-25,19.868013381958008,19.91093921882449,19.063390048047005,19.16920802436078,641566000
2022-04-26,18.75591468811035,19.754206926852167,18.638116173473357,19.684326774794854,653143000
2022-04-27,18.383548736572266,19.13426325005762,18.258762232210273,18.566234838478195,499460000
2022-04-28,19.74821662902832,20.00278221585731,18.45842324109603,18.93460792239906,570327000
2022-04-29,18.515323638916016,20.09362275429521,18.48537419177493,19.368862889481612,500435000
2022-05-02,19.4996395111084,19.5405679465564,18.359589794670622,18.509333220999405,572049000
2022-05-03,19.568525314331055,19.791145978966046,19.100326353976588,19.366870601082905,475751000
2022-05-04,20.29927635192871,20.36516363203167,18.718979373432905,19.88897889531669,648855000
2022-05-05,18.81182098388672,19.890974394145196,18.46840855116505,19.833074778086864,626331000
2022-05-06,18.643108367919922,19.478678935531164,17.959278659901084,18.704005022182386,633297000
2022-05-09,16.92105484008789,18.223824660850457,16.798263793381416,18.003203301702413,644455000
2022-05-10,17.5649471282959,18.16691784659857,16.995920990560666,17.65878643959546,761474000
2022-05-11,16.601598739624023,17.722681996660068,16.539706252039686,17.31737521925075,670167000
2022-05-12,16.147380828857422,16.75933501489599,15.540420123780823,16.1913063244958,708728000
2022-05-13,17.675762176513672,17.89738318066595,16.564663924099527,16.759330610645957,670437000
2022-05-16,17.23451805114746,17.75762337919923,17.07678882882922,17.479100500246304,521446000
2022-05-17,18.145957946777344,18.339626883509194,17.60388599597196,18.043133207106575,585830000
2022-05-18,16.909074783325195,18.087060007561064,16.835201746851723,17.67476517907851,545161000
2022-05-19,17.094755172729492,17.65679337398476,16.705419942914983,16.908074268152976,621310000
2022-05-20,16.66549301147461,17.380269949897603,15.728096349774141,17.302404028802552,739105000
2022-05-23,16.869138717651367,16.886109879461234,16.151366915863687,16.246203969186265,639889000
2022-05-24,16.12641143798828,16.568655672206447,15.753050560952556,16.481804357923348,588550000
2022-05-25,16.946014404296875,17.08178185508358,15.97267890283691,15.992645208447465,781132000
2022-05-26,17.820514678955078,18.06110233287457,15.994637692580088,16.00861372306428,996575000
2022-05-27,18.778879165649414,18.848759329019614,18.069092827247598,18.154946415427407,738379000
2022-05-31,18.640119552612305,19.16721790211353,18.318668845805284,18.94759232042672,664100000
2022-06-01,18.288715362548828,19.020463449679433,18.091053524944282,18.692026701724934,544514000
2022-06-02,19.55854034423828,19.58549466085243,18.16692188014769,18.260761212282123,648656000
2022-06-03,18.688030242919922,19.298986516838273,18.490368423029345,19.04941345422619,598779000
2022-06-06,18.75391387939453,19.303973396798668,18.53229292091064,19.10631161523933,422406000
2022-06-07,18.893678665161133,18.967551693469755,18.15693815743338,18.440453536692015,388914000
2022-06-08,18.62009048461914,19.151293835413707,18.50725874187541,18.77086355538955,363252000
2022-06-09,18.0209903717041,18.90466614225992,18.01400087811486,18.45334292378822,395574000
2022-06-10,16.948598861694336,17.670516445282853,16.843754549727546,17.573661486619375,465248000
2022-06-13,15.623579978942871,16.287584572941764,15.582640981827987,15.976051298376328,604153000
2022-06-14,15.812298774719238,16.04195407771658,15.38893263459224,15.707455432559659,469680000
2022-06-15,16.50226593017578,16.842755189557263,15.902164608969189,16.070911354071416,563936000
2022-06-16,15.577649116516113,15.918139282645747,15.377948655928876,15.836261284395105,545749000
2022-06-17,15.856229782104492,15.971057413250465,15.305056009907677,15.624576706051876,630334000
2022-06-21,16.54120635986328,16.98254427360462,16.382443932239894,16.450342951812708,483089000
2022-06-22,16.335514068603516,16.637062101149265,16.155783175702975,16.20171385370156,437135000
2022-06-23,16.200716018676758,16.56017590264097,15.82927210712029,16.49427470172325,463680000
2022-06-24,17.10036849975586,17.11434748626478,16.285589749175383,16.475305926435098,472153000
2022-06-27,16.843751907348633,17.30406237753292,16.60111557126495,17.286089668284855,427968000
2022-06-28,15.958081245422363,17.176254673926298,15.921135965503867,16.874706609804687,461149000
2022-06-29,15.518738746643066,15.796322553618783,15.147295762714824,15.790331967796002,482352000
2022-06-30,15.136311531066895,15.543700859358433,14.83975612716513,15.338008857282157,686070000
2022-07-01,14.501261711120605,15.040453400052009,14.3704582263826,14.876699317391791,577610000
2022-07-05,14.941600799560547,14.948590291098586,14.033961997525333,14.153782260568898,651397000
2022-07-06,15.107353210449219,15.296070440759674,14.76686307034518,14.987532943255419,529066000
2022-07-07,15.834263801574707,15.92113347471678,15.365965930384968,15.432866034375019,492903000
2022-07-08,15.814295768737793,16.01299828607396,15.365967423146218,15.40690642464294,467972000
2022-07-11,15.12932300567627,15.503761757468185,15.01549330517654,15.502762850377351,437321000
2022-07-12,15.059425354003906,15.407902955181866,14.8547322699357,15.245146823552572,458483000
2022-07-13,15.141303062438965,15.351987693110564,14.443349874690844,14.568162782764913,521918000
2022-07-14,15.348992347717285,15.449841012627651,14.705956174255292,15.085387539536947,456235000
2022-07-15,15.738409042358398,15.758378613118879,15.421883108868688,15.635563515161598,385935000
2022-07-18,16.076904296875,16.87171259132762,15.97805342786807,16.27760370882183,670517000
2022-07-19,16.966569900512695,17.084393329050897,16.147797439008336,16.461326675528067,702366000
2022-07-20,17.780345916748047,17.906158677551105,16.77585307121682,16.921634448859162,760538000
2022-07-21,18.02298355102539,18.116842722788554,17.518740229558066,17.858231499167427,557049000
2022-07-22,17.293079376220703,17.94010834416642,17.111350658354734,17.866219692118694,536671000
2022-07-25,16.99852180480957,17.098372524272847,16.624083035192836,16.99352822136467,480748000
2022-07-26,16.508258819580078,16.893680839172077,16.453340823992903,16.863725049444284,397865000
2022-07-27,17.763376235961914,17.90915763959867,16.887687954750817,17.006509340230103,569776000
